ID,Fwy,Direction,District,CA PM,Abs PM,Lanes,Type,Length,Lat,Lng,Road Width,Lane Width,Inner Shoulder Width,Inner Shoulder Treated Width,Outer Shoulder Width,Outer Shoulder Treated Width,Design Speed Limit,Inner Median Width,Terrain,Population,Barrier,Surface
717441,91,EB,7,R19.11,13.108,4,Mainline,0.32,33.875647,-118.064958,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
759980,91,EB,7,R19.41,13.408,4,Mainline,0.2,33.873306,-118.060607,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
768223,91,EB,7,R19.5,13.498,4,Mainline,0.4,33.87249,-118.059386,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
717443,91,EB,7,R20.21,14.208,4,Mainline,0.6,33.86603,-118.049777,67 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
773363,91,EB,7,R20.7,14.698,4,Mainline,0.35,33.862202,-118.042466,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
764425,91,WB,7,R6.56,0.558,3,Mainline,0.7,33.872808,-118.281181,34 ft,17.0 ft,14 ft,14 ft,0 ft,0 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Concrete
717365,91,WB,7,R6.84,0.838,3,Mainline,0.5,33.872789,-118.276308,48 ft,12.0 ft,14 ft,14 ft,0 ft,0 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Concrete
717368,91,WB,7,R7.55,1.548,4,Mainline,0.49,33.873537,-118.264071,60 ft,12.0 ft,8 ft,8 ft,0 ft,0 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Concrete
765591,91,WB,7,R7.81,1.808,4,Mainline,0.36,33.873665,-118.259554,60 ft,12.0 ft,8 ft,8 ft,0 ft,0 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Concrete
717375,91,WB,7,R8.27,2.268,4,Mainline,0.39,33.873676,-118.251564,60 ft,12.0 ft,8 ft,8 ft,0 ft,0 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Concrete
717374,91,WB,7,R8.58,2.578,4,Mainline,0.42,33.873522,-118.246184,60 ft,12.0 ft,8 ft,8 ft,0 ft,0 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Concrete
717378,91,WB,7,R9.1,3.098,4,Mainline,0.55,33.873772,-118.23715,60 ft,12.0 ft,8 ft,8 ft,0 ft,0 ft,70 mph,7 ft,Flat,Urbanized,Bridge barrier Railing,Concrete
717380,91,WB,7,R9.67,3.668,4,Mainline,0.52,33.874114,-118.227251,57 ft,11.4 ft,2 ft,2 ft,10 ft,10 ft,70 mph,7 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
717384,91,WB,7,R10.13,4.128,3,Mainline,0.41,33.873704,-118.219282,48 ft,12.0 ft,14 ft,14 ft,10 ft,10 ft,70 mph,19 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
717388,91,WB,7,R10.48,4.478,4,Mainline,0.45,33.873559,-118.213194,48 ft,12.0 ft,14 ft,14 ft,10 ft,10 ft,70 mph,19 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
718327,91,WB,7,R11.03,5.028,5,Mainline,0.46,33.872905,-118.203748,72 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,7 ft,Flat,Urbanized,Concrete Barrier,Concrete
773382,91,WB,7,R11.4,5.398,5,Mainline,0.38,33.873776,-118.197522,84 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,7 ft,Flat,Urbanized,Concrete Barrier,Concrete
717392,91,WB,7,R11.78,5.778,3,Mainline,0.4,33.87619,-118.191575,48 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,7 ft,Flat,Urbanized,Concrete Barrier,Concrete
717397,91,WB,7,R12.2,6.198,4,Mainline,0.4,33.87692,-118.184411,84 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,7 ft,Flat,Urbanized,Concrete Barrier,Concrete
716295,91,WB,7,R12.57,6.568,5,Mainline,0.41,33.876997,-118.177986,72 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,7 ft,Flat,Urbanized,Concrete Barrier,Concrete
717399,91,WB,7,R13.01,7.008,5,Mainline,0.47,33.876459,-118.1704,68 ft,11.3 ft,2 ft,2 ft,2 ft,2 ft,70 mph,18 ft,Flat,Urbanized,Concrete Barrier,Concrete
717404,91,WB,7,R13.51,7.508,5,Mainline,0.5,33.876117,-118.161745,68 ft,11.3 ft,2 ft,2 ft,8 ft,8 ft,70 mph,7 ft,Flat,Urbanized,Concrete Barrier,Concrete
717410,91,WB,7,R14,7.998,4,Mainline,0.52,33.877126,-118.153353,60 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,7 ft,Flat,Urbanized,Concrete Barrier,Concrete
717413,91,WB,7,R14.55,8.548,4,Mainline,0.33,33.877179,-118.143773,60 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,7 ft,Flat,Urbanized,Concrete Barrier,Concrete
717416,91,WB,7,R14.65,8.648,4,Mainline,0.34,33.877201,-118.142032,60 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,7 ft,Flat,Urbanized,Concrete Barrier,Bridge Deck
717421,91,WB,7,R15.22,9.218,4,Mainline,0.45,33.876702,-118.132194,60 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,7 ft,Flat,Urbanized,Concrete Barrier,Concrete
717424,91,WB,7,R15.54,9.538,4,Mainline,0.27,33.87621,-118.126705,60 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
768907,91,WB,7,R15.76,9.758,4,Mainline,0.34,33.876256,-118.122877,60 ft,12.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Bridge Deck
716311,91,WB,7,R16.22,10.218,5,Mainline,0.52,33.876731,-118.114918,67 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
716314,91,WB,7,R16.8,10.798,4,Mainline,0.58,33.876465,-118.104925,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
766211,91,WB,7,R17.37,11.368,3,Mainline,0.58,33.876493,-118.095039,45 ft,11.3 ft,2 ft,2 ft,9 ft,9 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Bridge Deck
717428,91,WB,7,R17.96,11.958,4,Mainline,0.42,33.876536,-118.084783,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
717433,91,WB,7,R18.21,12.208,4,Mainline,0.27,33.87657,-118.080438,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Bridge Deck
717435,91,WB,7,R18.5,12.498,4,Mainline,0.25,33.876583,-118.075397,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
717438,91,WB,7,R18.7,12.698,4,Mainline,0.28,33.876613,-118.071914,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Bridge Deck
717440,91,WB,7,R19.06,13.058,4,Mainline,0.35,33.876119,-118.065686,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
766555,91,WB,7,R19.4,13.398,4,Mainline,0.22,33.873627,-118.060623,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
768222,91,WB,7,R19.5,13.498,4,Mainline,0.37,33.872702,-118.059283,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
717442,91,WB,7,R20.14,14.138,4,Mainline,0.6,33.866819,-118.050661,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
773362,91,WB,7,R20.7,14.698,4,Mainline,0.38,33.862383,-118.04237,56 ft,11.2 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Flat,Urbanized,Concrete Barrier,Concrete
764772,91,NB,7,.7,2.048,4,Mainline,2.24,34.05402,-118.236773,34 ft,11.3 ft,0 ft,0 ft,0 ft,0 ft,70 mph,6 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
773023,91,NB,7,1.08,2.428,4,Mainline,0.57,34.056973,-118.242279,35 ft,11.7 ft,0 ft,0 ft,0 ft,0 ft,70 mph,6 ft,Flat,Urbanized,No Barriers,Concrete
765182,91,NB,7,1.83,3.178,5,Mainline,0.67,34.0649,-118.251193,47 ft,11.8 ft,0 ft,0 ft,8 ft,8 ft,70 mph,10 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
717445,91,NB,7,2.42,3.768,4,Mainline,0.56,34.06933,-118.259931,47 ft,11.8 ft,0 ft,0 ft,8 ft,8 ft,70 mph,10 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
717447,91,NB,7,2.94,4.288,4,Mainline,0.43,34.072657,-118.268106,47 ft,11.8 ft,0 ft,0 ft,8 ft,8 ft,70 mph,10 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
717452,91,NB,7,3.28,4.628,4,Mainline,0.45,34.074945,-118.273396,47 ft,11.8 ft,0 ft,0 ft,8 ft,8 ft,70 mph,10 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
716337,91,NB,7,3.84,5.188,4,Mainline,0.46,34.077518,-118.282724,47 ft,11.8 ft,0 ft,0 ft,8 ft,8 ft,70 mph,8 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
765164,91,NB,7,4.2,5.548,4,Mainline,0.34,34.078907,-118.288793,47 ft,11.8 ft,8 ft,8 ft,8 ft,8 ft,70 mph,50 ft,Flat,Urbanized,No Barriers,Concrete
717456,91,NB,7,4.51,5.858,4,Mainline,0.29,34.081134,-118.29347,47 ft,11.8 ft,0 ft,0 ft,8 ft,8 ft,70 mph,99 ft,Flat,Urbanized,No Barriers,Concrete
717459,91,NB,7,4.78,6.128,4,Mainline,0.29,34.083079,-118.297553,47 ft,11.8 ft,0 ft,0 ft,8 ft,8 ft,70 mph,8 ft,Flat,Urbanized,Guardrail in Median left Roadway,Concrete
717460,91,NB,7,5.09,6.438,4,Mainline,0.35,34.085801,-118.301771,47 ft,11.8 ft,0 ft,0 ft,8 ft,8 ft,70 mph,8 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
717463,91,NB,7,5.48,6.828,4,Mainline,0.41,34.090089,-118.305929,59 ft,11.8 ft,0 ft,0 ft,9 ft,9 ft,70 mph,8 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
717465,91,NB,7,5.9,7.248,4,Mainline,0.31,34.094618,-118.310464,59 ft,11.8 ft,0 ft,0 ft,9 ft,9 ft,70 mph,8 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
717469,91,NB,7,6.1,7.448,4,Mainline,0.24,34.096481,-118.313058,59 ft,11.8 ft,0 ft,0 ft,9 ft,9 ft,70 mph,8 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
717473,91,NB,7,6.37,7.718,4,Mainline,0.2,34.099806,-118.315367,48 ft,12.0 ft,0 ft,0 ft,10 ft,10 ft,70 mph,12 ft,Rolling,Urbanized,Metal Beam Barrier,Concrete
769372,91,NB,7,6.5,7.848,4,Mainline,0.42,34.10148,-118.316373,48 ft,12.0 ft,0 ft,0 ft,10 ft,10 ft,70 mph,12 ft,Rolling,Urbanized,Metal Beam Barrier,Concrete
717480,91,NB,7,7.21,8.558,4,Mainline,0.6,34.105922,-118.327165,35 ft,11.7 ft,0 ft,0 ft,8 ft,8 ft,70 mph,10 ft,Rolling,Urbanized,Metal Beam Barrier,Concrete
769389,91,NB,7,7.7,9.048,4,Mainline,0.45,34.110196,-118.333961,48 ft,12.0 ft,0 ft,0 ft,10 ft,10 ft,70 mph,12 ft,Rolling,Urbanized,Metal Beam Barrier,Concrete
717483,91,NB,7,8.11,9.458,5,Mainline,0.45,34.115601,-118.33666,60 ft,12.0 ft,0 ft,0 ft,8 ft,8 ft,70 mph,14 ft,Rolling,Urbanized,Concrete Barrier,Concrete
769402,91,NB,7,8.6,9.948,6,Mainline,0.4,34.121951,-118.34017,62 ft,12.4 ft,0 ft,0 ft,8 ft,8 ft,70 mph,10 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
769418,91,NB,7,8.9,10.248,5,Mainline,0.31,34.125162,-118.343673,60 ft,12.0 ft,0 ft,0 ft,8 ft,8 ft,70 mph,10 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
764949,101,NB,7,9.21,10.558,5,Mainline,0.38,34.128774,-118.346843,60 ft,12.0 ft,0 ft,0 ft,8 ft,8 ft,70 mph,10 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
765176,101,NB,7,9.66,11.008,5,Mainline,0.31,34.133337,-118.352345,60 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,10 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
764760,101,NB,7,9.83,11.178,5,Mainline,0.19,34.134078,-118.355163,60 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,11 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
768469,101,NB,7,10.04,11.388,5,Mainline,0.35,34.135151,-118.358579,72 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,31 ft,Rolling,Urbanized,Metal Beam Barrier,Concrete
716359,101,NB,7,10.53,11.878,5,Mainline,0.57,34.139643,-118.365139,48 ft,12.0 ft,5 ft,5 ft,8 ft,8 ft,70 mph,12 ft,Rolling,Urbanized,Concrete Barrier,Concrete
717491,101,NB,7,11.17,12.518,5,Mainline,0.5,34.14739,-118.370853,55 ft,11.0 ft,3 ft,3 ft,8 ft,8 ft,70 mph,8 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
718141,101,NB,7,11.53,12.878,3,Mainline,0.28,34.151437,-118.374683,36 ft,12.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,75 ft,Rolling,Urbanized,No Barriers,"Base & Surface >= 7"" Thick"
764858,101,NB,7,11.73,13.078,3,Mainline,0.24,34.153836,-118.376536,36 ft,12.0 ft,0 ft,0 ft,8 ft,8 ft,70 mph,99 ft,Rolling,Urbanized,No Barriers,Concrete
717492,101,NB,7,11.98,13.356,5,Mainline,0.6,34.154581,-118.381115,48 ft,12.0 ft,8 ft,8 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
769467,101,NB,7,12.9,14.276,5,Mainline,0.76,34.154537,-118.397142,55 ft,11.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
769346,101,NB,7,13.5,14.876,5,Mainline,0.54,34.156793,-118.407014,55 ft,11.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
717497,101,NB,7,13.98,15.356,5,Mainline,0.45,34.156829,-118.415379,55 ft,11.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
769358,101,NB,7,14.4,15.776,5,Mainline,0.51,34.156683,-118.422679,55 ft,11.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
717498,101,NB,7,15,16.376,5,Mainline,0.45,34.155725,-118.432994,55 ft,11.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
769443,101,NB,7,15.3,16.676,5,Mainline,0.51,34.155751,-118.438222,55 ft,11.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
717501,101,NB,7,16.01,17.386,5,Mainline,0.55,34.15746,-118.450006,60 ft,12.0 ft,3 ft,3 ft,10 ft,10 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
769431,101,NB,7,16.4,17.776,6,Mainline,0.57,34.158459,-118.456664,67 ft,11.2 ft,7 ft,7 ft,4 ft,4 ft,70 mph,12 ft,Flat,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
764794,101,NB,7,17.14,18.516,4,Mainline,0.5,34.160765,-118.469064,44 ft,11.0 ft,8 ft,8 ft,4 ft,4 ft,70 mph,80 ft,Flat,Urbanized,Guardrail in Median Both Roadway,"Base & Surface >= 7"" Thick"
765099,101,NB,7,17.4,18.776,6,Mainline,0.23,34.163563,-118.472068,66 ft,11.0 ft,8 ft,8 ft,4 ft,4 ft,70 mph,99 ft,Flat,Urbanized,No Barriers,"Base & Surface >= 7"" Thick"
717502,101,NB,7,17.59,18.966,6,Mainline,0.34,34.165132,-118.474715,66 ft,11.0 ft,8 ft,8 ft,4 ft,4 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
772168,101,NB,7,18.1,19.459,6,Mainline,0.9,34.165406,-118.483271,66 ft,11.0 ft,8 ft,8 ft,4 ft,4 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
772178,101,NB,7,19.4,20.759,5,Mainline,0.85,34.171202,-118.503926,55 ft,11.0 ft,3 ft,3 ft,8 ft,8 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
772596,101,NB,7,19.8,21.159,5,Mainline,0.47,34.171254,-118.510916,55 ft,11.0 ft,3 ft,3 ft,8 ft,8 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
717510,101,NB,7,20.34,21.699,5,Mainline,0.79,34.171285,-118.520359,55 ft,11.0 ft,3 ft,3 ft,8 ft,8 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
717513,101,NB,7,21.38,22.739,5,Mainline,1.01,34.173406,-118.538066,55 ft,11.0 ft,3 ft,3 ft,8 ft,8 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
717515,101,NB,7,22.36,23.719,5,Mainline,0.66,34.17368,-118.555198,55 ft,11.0 ft,3 ft,3 ft,8 ft,8 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
772609,101,NB,7,22.7,24.059,5,Mainline,0.52,34.173613,-118.561137,55 ft,11.0 ft,3 ft,3 ft,8 ft,8 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
717517,101,NB,7,23.4,24.759,5,Mainline,0.88,34.171556,-118.573031,55 ft,11.0 ft,3 ft,3 ft,8 ft,8 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
717519,101,NB,7,24.45,25.809,5,Mainline,1.03,34.168519,-118.590528,55 ft,11.0 ft,3 ft,3 ft,9 ft,9 ft,70 mph,8 ft,Flat,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
717522,101,NB,7,25.45,26.809,4,Mainline,1.08,34.170894,-118.607747,44 ft,11.0 ft,2 ft,2 ft,9 ft,9 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
772583,101,NB,7,26.6,27.959,4,Mainline,0.71,34.163866,-118.625655,44 ft,11.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
717524,101,NB,7,26.86,28.219,4,Mainline,0.46,34.162351,-118.629794,44 ft,11.0 ft,2 ft,2 ft,8 ft,8 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
760002,101,NB,7,27.51,28.869,4,Mainline,0.37,34.158544,-118.640131,44 ft,11.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,Concrete
772354,101,NB,7,27.6,28.959,4,Mainline,0.46,34.158019,-118.641563,44 ft,11.0 ft,2 ft,2 ft,10 ft,10 ft,70 mph,6 ft,Rolling,Urbanized,Concrete Barrier,Concrete
770611,101,NB,7,28.42,29.779,4,Mainline,1.7,34.152719,-118.65432,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,Concrete
737433,101,NB,7,31,32.359,4,Mainline,1.82,34.149171,-118.69734,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,Concrete
764617,101,NB,7,32.06,33.419,4,Mainline,0.95,34.140221,-118.71195,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
768253,101,NB,7,32.9,34.259,4,Mainline,0.86,34.138072,-118.726233,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
764958,101,NB,7,33.77,35.129,4,Mainline,1.04,34.143303,-118.739457,48 ft,12.0 ft,17 ft,17 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Concrete Barrier,"Base & Surface >= 7"" Thick"
764963,101,NB,7,34.98,36.339,4,Mainline,0.72,34.146034,-118.760227,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
772340,101,NB,7,35.2,36.559,4,Mainline,0.65,34.14652,-118.764022,60 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
759271,101,NB,7,36.28,37.639,4,Mainline,1.14,34.14691,-118.782745,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
765101,101,NB,7,37.48,38.839,4,Mainline,0.71,34.148901,-118.803161,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
765472,101,NB,7,37.7,39.059,4,Mainline,0.65,34.150034,-118.806843,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
764803,101,NB,7,.92,40.469,4,Mainline,0.88,34.159878,-118.82825,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
764808,101,NB,7,.94,40.489,5,Mainline,0.43,34.160056,-118.828523,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
764819,101,NB,7,1.77,41.319,4,Mainline,1.12,34.167524,-118.839757,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Concrete Barrier,Concrete
764829,101,NB,7,3.17,42.719,4,Mainline,1.23,34.176331,-118.860741,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,24 ft,Flat,Urbanized,Concrete Barrier,Concrete
764839,101,NB,7,4.23,43.779,3,Mainline,1,34.1778,-118.879126,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
764863,101,NB,7,5.17,44.719,3,Mainline,0.96,34.184342,-118.893462,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,"Base & Surface >= 7"" Thick"
764879,101,NB,7,6.15,45.699,3,Mainline,0.59,34.184484,-118.910472,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
764891,101,NB,7,6.34,45.889,4,Mainline,0.54,34.184452,-118.913787,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
764900,101,NB,7,7.23,46.779,3,Mainline,0.76,34.185571,-118.929061,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
764910,101,NB,7,7.86,47.409,3,Mainline,0.42,34.18968,-118.938878,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
764915,101,NB,7,8.06,47.609,4,Mainline,1.48,34.191042,-118.941959,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,22 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
764921,101,NB,7,10.81,50.359,3,Mainline,2.11,34.205441,-118.984481,36 ft,12.0 ft,10 ft,10 ft,8 ft,8 ft,70 mph,22 ft,Rolling,Urbanized,Concrete Barrier w/Glare Screen,Bridge Deck
764932,101,NB,7,12.27,51.819,3,Mainline,3.23,34.213624,-119.007232,36 ft,12.0 ft,10 ft,10 ft,9 ft,9 ft,70 mph,30 ft,Rolling,Urbanized,Concrete Barrier,Concrete
775302,101,NB,7,20.03,59.579,3,Mainline,2.56,34.222669,-119.141683,,,,,,,,,,,,
775365,101,NB,7,20.15,59.699,4,Mainline,2.09,34.222807,-119.143772,,,,,,,,,,,,
767810,101,NB,7,R24.2,63.749,3,Mainline,4.53,34.249209,-119.204207,36 ft,12.0 ft,5 ft,2 ft,8 ft,8 ft,70 mph,46 ft,Flat,Urbanized,Concrete Barrier,Concrete
767802,101,NB,7,30.2,69.748,3,Mainline,5,34.277594,-119.293869,36 ft,12.0 ft,5 ft,2 ft,10 ft,8 ft,70 mph,46 ft,Flat,Urbanized,Cable Barriers,Concrete
