FID,X1,Y1,X2,Y2,Ind,coordinate,edgeInd,Route,Direction,HwyId,distance,joinCount,joinCoun_1,joinCoun_2,joinCoun_3,joinCoun_4,joinCoun_0,center_X,center_Y
"1,712","-182,247.186248000010000","-71,933.346795000005000","-182,401.566305999990000","-71,458.312093000000000","1,712.000000000000000","[[-182247.186248, -71933.346795, 0, 0], [-182251.9","1,701.000000000000000",85.000000000000000,S,75.000000000000000,499.999999960000030,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,321.570578000010000","-71,695.030301000006000"
"1,713","-182,401.566305999990000","-71,458.312093000000000","-182,456.759116000000000","-70,963.549364999999000","1,713.000000000000000","[[-182401.566306, -71458.312093, 0, 0], [-182416.1","1,708.000000000000000",85.000000000000000,S,75.000000000000000,499.999999460000030,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,449.285433000010000","-71,213.192435000004000"
"1,714","-182,964.745961999990000","-66,062.744477999993000","-182,961.696674000010000","-65,963.074483999997000","1,714.000000000000000","[[-182964.745962, -66062.744478, 0, 0], [-182964.8","1,702.000000000000000",85.000000000000000,S,75.000000000000000,99.804384110000001,2.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0,"-182,964.847750999990000","-66,012.842389800004000"
"1,715","-181,391.718215000000000","-75,201.822411000001000","-181,480.229719000000000","-74,710.094868000000000","1,715.000000000000000","[[-181391.718215, -75201.822411, 0, 0], [-181395.5","1,703.000000000000000",85.000000000000000,S,75.000000000000000,500.000000460000020,6.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,0,"-181,434.771157999990000","-74,955.672308399997000"
"1,716","-182,027.738596000010000","-73,881.828662999993000","-182,228.653301000010000","-73,430.169729999994000","1,716.000000000000000","[[-182027.738596, -73881.828663, 0, 0], [-182040.0","1,704.000000000000000",85.000000000000000,S,75.000000000000000,499.999999350000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0,"-182,156.878567999990000","-73,668.558725800001000"
"1,717","-182,228.653301000010000","-73,430.169729999994000","-182,225.774762999990000","-72,930.483022000000000","1,717.000000000000000","[[-182228.653301, -73430.16973, 0, 0], [-182229.95","1,705.000000000000000",85.000000000000000,S,75.000000000000000,500.000000269999990,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,233.445119000010000","-73,180.363780999993000"
"1,718","-182,225.774762999990000","-72,930.483022000000000","-182,215.857511000010000","-72,430.603088999997000","1,718.000000000000000","[[-182225.774763, -72930.483022, 0, 0], [-182224.3","1,725.000000000000000",85.000000000000000,S,75.000000000000000,500.000000489999990,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,220.449648999990000","-72,680.552961199995000"
"1,719","-182,215.857511000010000","-72,430.603088999997000","-182,247.186248000010000","-71,933.346795000005000","1,719.000000000000000","[[-182215.857511, -72430.603089, 0, 0], [-182215.0","1,706.000000000000000",85.000000000000000,S,75.000000000000000,499.999999660000010,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,213.517404000010000","-72,180.673933300000000"
"1,720","-180,810.627236000000000","-76,570.910107999996000","-181,064.252968999990000","-76,145.817014000000000","1,720.000000000000000","[[-180810.627236, -76570.910108, 0, 0], [-180839.8","1,707.000000000000000",85.000000000000000,S,75.000000000000000,499.999999479999990,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-180,964.197875000010000","-76,374.342140599998000"
"1,721","-181,064.252968999990000","-76,145.817014000000000","-181,236.189220000000000","-75,676.324248000004000","1,721.000000000000000","[[-181064.252969, -76145.817014, 0, 0], [-181080.3","1,727.000000000000000",85.000000000000000,S,75.000000000000000,500.000000039999970,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-181,150.229781000000000","-75,911.075742700006000"
"1,722","-182,456.759116000000000","-70,963.549364999999000","-182,445.000281999990000","-70,464.184722999998000","1,722.000000000000000","[[-182456.759116, -70963.549365, 0, 0], [-182455.6","1,710.000000000000000",85.000000000000000,S,75.000000000000000,500.000000629999990,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,446.551061000010000","-70,713.765033100004000"
"1,723","-180,478.337768000000000","-76,944.504883999994000","-180,810.627236000000000","-76,570.910107999996000","1,723.000000000000000","[[-180478.337768, -76944.504884, 0, 0], [-180576.8","1,709.000000000000000",85.000000000000000,S,75.000000000000000,500.000000370000010,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-180,644.926593999990000","-76,758.098200199995000"
"1,724","-182,445.000281999990000","-70,464.184722999998000","-182,617.105383999990000","-69,997.544351999997000","1,724.000000000000000","[[-182445.000282, -70464.184723, 0, 0], [-182448.9","1,721.000000000000000",85.000000000000000,S,75.000000000000000,499.999999269999990,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,512.006375000000000","-70,224.366055100007000"
"1,725","-182,617.105383999990000","-69,997.544351999997000","-182,820.626817000010000","-69,540.872438000006000","1,725.000000000000000","[[-182617.105384, -69997.544352, 0, 0], [-182637.5","1,712.000000000000000",85.000000000000000,S,75.000000000000000,500.000000020000020,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,720.617020000010000","-69,769.995350700003000"
"1,726","-182,820.626817000010000","-69,540.872438000006000","-182,832.974508999990000","-69,047.066600000006000","1,726.000000000000000","[[-182820.626817, -69540.872438, 0, 0], [-182823.8","1,726.000000000000000",85.000000000000000,S,75.000000000000000,500.000000839999980,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,857.390447999990000","-69,295.738518900005000"
"1,727","-182,865.632921000010000","-67,053.409044999993000","-182,957.452217000010000","-66,562.065298999994000","1,727.000000000000000","[[-182865.632921, -67053.409045, 0, 0], [-182866.8","1,713.000000000000000",85.000000000000000,S,75.000000000000000,500.000000640000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,912.237002999990000","-66,807.933942899996000"
"1,728","-182,957.452217000010000","-66,562.065298999994000","-182,964.745961999990000","-66,062.744477999993000","1,728.000000000000000","[[-182957.452217, -66562.065299, 0, 0], [-182959.5","1,717.000000000000000",85.000000000000000,S,75.000000000000000,500.000000059999990,12.000000000000000,4.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,2,"-182,966.612027000000000","-66,312.692673900005000"
"1,729","-179,810.930343000010000","-77,689.197507999997000","-180,144.592065000000000","-77,316.813523000004000","1,729.000000000000000","[[-179810.930343, -77689.197508, 0, 0], [-179971.4","1,714.000000000000000",85.000000000000000,S,75.000000000000000,500.000000419999990,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-179,977.816054000000000","-77,503.054662700000000"
"1,730","-180,144.592065000000000","-77,316.813523000004000","-180,478.337768000000000","-76,944.504883999994000","1,730.000000000000000","[[-180144.592065, -77316.813523, 0, 0], [-180187.9","1,722.000000000000000",85.000000000000000,S,75.000000000000000,500.000000250000030,2.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0,"-180,311.409113000000000","-77,130.609142200003000"
"1,731","-179,527.121264999990000","-78,099.131590999998000","-179,810.930343000010000","-77,689.197507999997000","1,731.000000000000000","[[-179527.121265, -78099.131591, 0, 0], [-179539.2","1,716.000000000000000",85.000000000000000,S,75.000000000000000,499.999998800000010,2.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0,"-179,658.207371000000000","-77,886.340223799998000"
"1,732","-182,832.974508999990000","-69,047.066600000006000","-182,854.372238999990000","-68,548.166115000000000","1,732.000000000000000","[[-182832.974509, -69047.0666, 0, 0], [-182831.552","1,718.000000000000000",85.000000000000000,S,75.000000000000000,499.999999160000020,4.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1,"-182,837.629323000000000","-68,797.604422999997000"
"1,733","-182,854.372238999990000","-68,548.166115000000000","-182,887.252490000010000","-68,049.661856999999000","1,733.000000000000000","[[-182854.372239, -68548.166115, 0, 0], [-182856.0","1,720.000000000000000",85.000000000000000,S,75.000000000000000,500.000000100000020,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,872.686362999990000","-68,298.895325100006000"
"1,734","-181,236.189220000000000","-75,676.324248000004000","-181,391.718215000000000","-75,201.822411000001000","1,734.000000000000000","[[-181236.18922, -75676.324248, 0, 0], [-181281.20","1,719.000000000000000",85.000000000000000,S,75.000000000000000,499.999999489999990,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0,"-181,322.120423999990000","-75,441.607430400007000"
"1,735","-182,887.252490000010000","-68,049.661856999999000","-182,878.457345000000000","-67,551.530509999997000","1,735.000000000000000","[[-182887.25249, -68049.661857, 0, 0], [-182887.46","1,723.000000000000000",85.000000000000000,S,75.000000000000000,500.000000740000020,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,901.828527000010000","-67,800.274468100004000"
"1,736","-182,878.457345000000000","-67,551.530509999997000","-182,865.632921000010000","-67,053.409044999993000","1,736.000000000000000","[[-182878.457345, -67551.53051, 0, 0], [-182877.80","1,724.000000000000000",85.000000000000000,S,75.000000000000000,499.999999140000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,855.674155999990000","-67,302.772008000000000"
"1,737","-182,960.456995999990000","-65,670.148413000003000","-182,952.228773999990000","-65,795.526784000001000","1,737.000000000000000","[[-182960.456996, -65670.148413, 0, 0], [-182957.7","1,731.000000000000000",85.000000000000000,S,78.000000000000000,126.360029070000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,950.754645999990000","-65,732.413037799997000"
"1,738","-182,952.228773999990000","-65,795.526784000001000","-182,955.668374000000000","-65,925.437384000004000","1,738.000000000000000","[[-182952.228774, -65795.526784, 0, 0], [-182953.0","1,732.000000000000000",85.000000000000000,S,79.000000000000000,129.962728900000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,953.581359000000000","-65,860.490565300002000"
"1,739","-182,955.668374000000000","-65,925.437384000004000","-182,961.696674000010000","-65,963.074483999997000","1,739.000000000000000","[[-182955.668374, -65925.437384, 0, 0], [-182961.6","1,733.000000000000000",85.000000000000000,S,80.000000000000000,38.116816460000003,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,958.682524000000000","-65,944.255934000001000"
"1,740","-182,942.756373999990000","-65,740.674683999998000","-182,938.373274000010000","-65,879.473983999997000","1,740.000000000000000","[[-182942.756374, -65740.674684, 0, 0], [-182941.6","1,734.000000000000000",85.000000000000000,N,81.000000000000000,138.914792409999990,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0,"-182,939.383896000010000","-65,810.023940600004000"
"1,741","-182,942.756373999990000","-65,740.674683999998000","-182,944.943474000000000","-65,711.426084000006000","1,741.000000000000000","[[-182942.756374, -65740.674684, 0, 0], [-182944.9","1,735.000000000000000",85.000000000000000,N,82.000000000000000,29.330257560000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,"-182,943.849924000010000","-65,726.050384000002000"
